,filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length,BG,B_norm,condition
739,im_1665.jpg,0.000794164,0.000546165,0.0009033239999999999,0.594501564,0.37996327399999996,0.613804017,0.0,13,0.433325721,0.077453802,
2636,im_3732.jpg,0.000194159,0.000158584,0.00030198599999999996,0.533676432,0.7494947209999999,0.888698332,1.0,13,0.43415855700000006,0.01652449,LOW_A
1046,im_2120.jpg,0.0023809910000000003,0.000286639,0.00012866899999999998,0.491663664,0.385122461,0.282900541,1.0,13,0.434287301,0.152292078,LOW_A
3358,im_4562.jpg,7.780000000000001e-05,0.000107545,0.001235422,0.536625708,0.374954825,0.559927094,0.0,13,0.434571043,0.005259589,
3851,im_5186.jpg,0.0019248020000000002,0.000488569,0.000652622,0.6668659779999999,0.49129245200000005,0.57752338,0.0,13,0.434722348,0.157459591,
1218,im_2276.jpg,0.001957537,0.001234318,0.00070103,0.400761315,0.63536766,0.422864215,1.0,13,0.435691903,0.240982345,
2764,im_4027.jpg,0.001691739,0.000645288,0.000314268,0.5939999429999999,0.309113409,0.605470422,0.0,13,0.43575419600000004,0.156321286,LOW_NA
6381,im_8002.jpg,0.002227793,0.000747889,0.00043758699999999997,0.447206218,0.308980182,0.48691066299999997,0.0,13,0.43583322700000005,0.221566939,
3635,im_491.jpg,0.000641455,0.000215185,0.000237772,0.554215691,0.5526041660000001,1.139582372,0.0,12,0.43590528700000003,0.057478815,
2125,im_3272.jpg,0.0011545519999999999,0.001087868,6.78e-05,0.694913454,0.355542796,0.665676699,1.0,13,0.43591390799999996,0.070679943,LOW_A
5824,im_7321.jpg,0.001402761,0.00148252,0.000238498,0.744821356,0.43683904799999995,0.604036549,0.0,13,0.436298088,0.127962446,LOW_NA
425,im_1382.jpg,0.000462148,6.73e-05,0.000279092,0.6447715620000001,0.339085817,0.8240271140000001,1.0,13,0.436499462,0.039498818,
5555,im_708.jpg,0.001054489,0.000850033,0.001084238,0.7779595020000001,0.346474949,0.568940466,0.0,12,0.436682305,0.097250092,LOW_NA
4403,im_5683.jpg,0.001049863,0.000617719,0.000320684,0.5532113470000001,0.41018587700000003,0.863519733,1.0,13,0.43704011600000003,0.126055006,LOW_A
826,im_1743.jpg,0.001161872,0.000191825,0.00022794299999999998,0.652113536,0.391609026,0.6690965289999999,0.0,13,0.43728087200000004,0.075471398,LOW_NA
2228,im_3365.jpg,0.00043240300000000004,2.6300000000000002e-05,6.61e-05,0.6267852389999999,0.267962889,0.896598687,1.0,13,0.437660885,0.041912365,
6371,im_794.jpg,0.000679507,0.00045932599999999997,0.00035458699999999996,0.513422179,0.606879504,1.0608645,0.0,12,0.43808422399999997,0.081639086,
1965,im_3128.jpg,0.0009128680000000001,0.00012238600000000002,0.000251417,0.46659441799999996,0.237295566,0.47839351,1.0,13,0.43831496600000003,0.060827894,
1774,im_2777.jpg,0.002503321,0.000475159,0.000301503,0.665510901,0.376345369,0.6288442160000001,1.0,13,0.438978724,0.144206755,LOW_A
1252,im_2306.jpg,0.001403084,0.00045546199999999996,0.000607792,0.605188305,0.403311109,0.615285015,1.0,13,0.43906792,0.134817175,
1072,im_2144.jpg,0.000398642,0.000204365,0.000395856,0.529302352,0.376601071,0.639677566,1.0,13,0.43907020799999996,0.05303996,
3857,im_5191.jpg,0.000527797,0.00048557099999999996,0.002089396,0.625241896,0.404008398,0.45797881799999995,0.0,13,0.43919015299999997,0.050940564,LOW_NA
1893,im_3063.jpg,0.0009818560000000001,0.00064278,0.00014772,0.576213077,0.374417564,0.7195863720000001,1.0,13,0.439216658,0.09140266,LOW_A
1316,im_2364.jpg,0.000588405,6.850000000000001e-05,9.05e-05,0.516457122,0.24951437899999998,0.9140743,1.0,13,0.439625549,0.049320313,LOW_A
3189,im_441.jpg,0.00027393,0.000143065,0.000270898,0.642189765,0.47915122,1.095817352,0.0,12,0.439712304,0.017574094,LOW_NA
5300,im_6670.jpg,0.0009740539999999999,0.000574075,0.00048221,0.602975522,0.352226618,0.460135119,0.0,13,0.44019705,0.065120235,
238,im_1213.jpg,0.00203784,0.000153409,0.00028191,0.5430802020000001,0.34823961200000003,0.7538099559999999,1.0,13,0.44029994,0.160376217,
580,im_1521.jpg,0.001367717,0.0023047370000000003,0.001174942,0.478047144,0.45340925200000004,0.590942658,0.0,13,0.440459463,0.207290047,LOW_NA
3035,im_4271.jpg,0.0014237870000000001,0.000412484,0.000428031,0.5438656820000001,0.33448456600000004,0.471448905,0.0,13,0.44122916100000004,0.192065755,
294,im_1264.jpg,0.000138754,7.209999999999999e-05,0.000119113,0.6828183409999999,0.6295171589999999,0.733252349,1.0,13,0.441835353,0.009959698000000001,LOW_A
3325,im_4532.jpg,3.570000000000001e-05,0.0024244089999999998,0.001303656,0.473576309,0.566000761,0.6689825110000001,0.0,13,0.44211484799999995,0.190156692,LOW_NA
3841,im_5177.jpg,0.0005247440000000001,0.000434126,0.000618985,0.543786378,0.651166613,0.903610093,0.0,13,0.442194838,0.072051123,
1658,im_2672.jpg,0.001733712,0.000189077,0.000429632,0.598227224,0.32443794,0.6581785,1.0,13,0.442535509,0.186538015,LOW_A
137,im_1122.jpg,0.001663284,0.0009068769999999999,0.00047836199999999997,0.662827057,0.596076432,0.873274507,1.0,13,0.44272134700000004,0.208354382,LOW_A
4057,im_5371.jpg,0.001986033,0.000213567,0.000309028,0.48695079700000005,0.5045255129999999,0.556536444,0.0,13,0.443177206,0.20431597199999998,
1959,im_3122.jpg,0.000274062,7.29e-06,0.000101244,0.439154073,0.191066979,0.798123693,1.0,13,0.443263069,0.012008246,
3659,im_5012.jpg,0.0016356139999999999,0.00016542,0.00016570200000000002,0.622873872,0.347939989,0.722583607,0.0,13,0.443655244,0.128895777,
3421,im_4619.jpg,0.0013646939999999998,9.499999999999999e-05,0.000156944,0.628144579,0.527349404,0.8784548529999999,0.0,13,0.443681602,0.12440353400000001,
1966,im_3129.jpg,0.000305526,7.82e-05,0.000121679,0.525317829,0.41350836399999996,0.767166408,1.0,13,0.444026727,0.024970296,LOW_A
375,im_1337.jpg,0.00042631099999999996,0.00019292099999999998,0.000403627,0.455065724,0.462900424,0.837529837,1.0,13,0.4440733,0.042702264000000004,
5107,im_6497.jpg,0.001016366,0.000384995,0.00034151699999999995,0.744539958,0.612938378,0.756059011,0.0,13,0.44476608700000003,0.150493461,LOW_NA
6484,im_8104.jpg,0.001745319,0.0005083069999999999,0.000119411,0.72955732,0.31624936800000003,0.6445069999999999,0.0,13,0.44547020200000004,0.125978738,LOW_NA
805,im_1724.jpg,0.000484797,0.000375434,0.000491889,0.678523845,0.353706374,0.609110677,0.0,13,0.445473391,0.029325296,LOW_NA
2351,im_3476.jpg,0.001161266,0.000897213,0.0008339389999999999,0.649226225,0.318939278,0.8072292940000001,1.0,13,0.44631076799999997,0.12778914800000002,LOW_A
1871,im_3043.jpg,0.001219108,0.00025502099999999997,0.00034975800000000004,0.573100802,0.7838002559999999,1.012469317,1.0,13,0.44657662200000003,0.128673025,
823,im_1740.jpg,0.000897514,0.00040073800000000004,0.00045677099999999997,0.50884671,0.460053479,0.772935788,0.0,13,0.44666169200000005,0.136109205,
3527,im_4714.jpg,0.001044095,0.00034827,0.000305672,0.587784765,0.537349017,0.870583825,0.0,13,0.44688395799999997,0.141991057,
3281,im_4493.jpg,0.0020657970000000003,0.000398291,0.000631575,0.6613123989999999,0.443030689,0.64217185,0.0,13,0.44782347100000003,0.156318168,
6425,im_8046.jpg,0.001072209,0.00018596299999999998,0.000318395,0.56949207,0.49338636799999996,0.79472558,1.0,13,0.44800373200000004,0.048388045,LOW_A
5995,im_7476.jpg,0.00192091,0.000349464,0.000295219,0.589021408,0.285019355,0.40366159799999995,0.0,13,0.44846119100000004,0.17625902300000001,LOW_NA
3085,im_4316.jpg,0.0006934860000000001,0.000129138,0.000128827,0.640883078,0.33755653700000005,0.5517431279999999,0.0,13,0.44847020000000004,0.048917208,LOW_NA
3434,im_4630.jpg,0.001165101,0.000364699,0.000598089,0.54018789,0.242508097,0.512728857,0.0,13,0.449034562,0.092821637,
6727,im_8345.jpg,0.0016489570000000002,0.003843833,0.004915504,0.716057685,0.516762693,0.555854979,1.0,13,0.44905644200000006,0.20173953100000003,
1357,im_2400.jpg,0.001434948,0.000375196,0.000529001,0.52732371,0.34121227600000004,0.56676421,1.0,13,0.449183757,0.173189863,LOW_A
1422,im_246.jpg,0.000529479,9.77e-05,9.53e-05,0.643282538,0.364684825,0.75994373,1.0,12,0.449239194,0.052965077,
6142,im_7608.jpg,0.002568874,0.000231378,0.0017307479999999998,0.727773014,0.279951866,0.493147083,0.0,13,0.449366091,0.143413817,
182,im_1163.jpg,0.000775777,0.00017522299999999999,0.00018146,0.592063975,0.324136679,0.936569157,1.0,13,0.449603133,0.068844059,
2052,im_3206.jpg,0.000470618,5.3299999999999995e-05,0.000366987,0.511149984,0.240604072,1.036910842,1.0,13,0.44977530600000004,0.037992814,LOW_A
1238,im_2294.jpg,0.001664174,0.00012963,0.00020028599999999999,0.560302676,0.321340198,0.43902865,1.0,13,0.44989513700000006,0.136787993,
2718,im_386.jpg,0.000970371,0.00040955,0.000263422,0.589949875,0.42933799100000003,0.7936837390000001,1.0,12,0.44990227299999996,0.128584519,LOW_A
6181,im_7643.jpg,0.00058417,7.890000000000001e-05,0.00014290600000000002,0.609830183,0.315607446,0.7431043009999999,0.0,13,0.45001211399999996,0.035435333,LOW_NA
2335,im_3461.jpg,0.001617135,0.00017894,0.000265232,0.518896538,0.30106522399999996,0.933358968,1.0,13,0.450138145,0.090378051,
5310,im_668.jpg,7.28e-05,0.000124552,0.000111811,0.340108649,0.27779146899999996,0.6770786670000001,0.0,12,0.450215728,0.011181345,LOW_NA
237,im_1212.jpg,0.0013433820000000002,0.000202808,0.000460485,0.5574019920000001,0.413224731,0.696135032,1.0,13,0.450753642,0.172360572,
539,im_1485.jpg,0.0007668610000000001,0.0011975360000000001,0.000819454,0.6743904390000001,0.559867927,0.8770342529999999,0.0,13,0.450965386,0.126673359,LOW_NA
2669,im_3762.jpg,4.7799999999999996e-05,0.00025780599999999996,0.000336605,0.69888228,0.5368288370000001,0.875899958,1.0,13,0.45112236899999997,0.008622901,LOW_A
2169,im_3311.jpg,0.0008797910000000001,3.54e-05,0.000671044,0.567386971,0.40422713899999996,0.570105683,1.0,13,0.451570219,0.0942171,LOW_A
2204,im_3343.jpg,4.11e-05,0.000344654,0.00035327300000000003,0.568463178,0.345339058,0.405514235,1.0,13,0.45188771899999997,0.006354825,
3352,im_4557.jpg,0.001051667,6.73e-05,0.000238034,0.691690398,0.401797133,0.618881838,0.0,13,0.45212074799999996,0.056788816,LOW_NA
2492,im_3602.jpg,0.00042061800000000004,0.00027927400000000004,0.000305889,0.548963007,0.637306478,0.8276949490000001,1.0,13,0.452228205,0.061655047000000004,LOW_A
5975,im_7458.jpg,0.000625304,0.00091037,0.00042557099999999997,0.280089374,0.485694335,0.784604486,0.0,13,0.452597212,0.145053457,LOW_NA
4337,im_5623.jpg,0.0008585180000000001,8.36e-05,0.000217913,0.68432041,0.37952723200000005,0.7427314909999999,1.0,13,0.452794394,0.108784655,LOW_A
6792,im_8409.jpg,1.65e-05,0.00041935800000000005,0.001181268,0.533376745,1.099998292,1.8200445769999998,0.0,13,0.453018824,0.068775525,
6134,im_7600.jpg,0.001308752,0.001433726,5.3200000000000006e-05,0.695031519,0.41635516899999997,0.567227817,0.0,13,0.45314984799999997,0.132615932,LOW_NA
4907,im_6316.jpg,0.0014204760000000002,0.000288735,0.000828396,0.691305948,0.450850075,0.713579278,0.0,13,0.45380440299999997,0.050500365,
4247,im_5542.jpg,0.0014216620000000002,0.000211292,0.00040468199999999996,0.616189676,0.384060764,0.641878496,1.0,13,0.453871586,0.140676254,LOW_A
4347,im_5632.jpg,0.001719083,0.000198385,0.00027994099999999997,0.582948647,0.532451585,0.6781863359999999,1.0,13,0.45406077899999997,0.20082231399999997,
2080,im_3231.jpg,0.000328985,3.17e-05,0.00012195399999999999,0.53983543,0.26584784300000003,0.832169611,1.0,13,0.455162539,0.018806012,LOW_A
1296,im_2346.jpg,0.001384883,0.0001771,0.00018816,0.523738449,0.309160543,0.675966293,1.0,13,0.45516884,0.132521906,LOW_A
4409,im_5689.jpg,0.0005547000000000001,0.00053686,0.000409575,0.517860287,0.476837674,0.9074312659999999,1.0,13,0.455299123,0.10322320800000001,
6216,im_7675.jpg,0.00102092,0.000933563,0.000567121,0.575303192,0.618589768,0.8035225109999999,0.0,13,0.45557916,0.136814416,
6407,im_8028.jpg,0.001589285,0.000910555,0.00023000400000000002,0.6976296740000001,0.313030402,0.6096465839999999,0.0,13,0.45600727399999996,0.15215572300000002,
5236,im_6612.jpg,0.001407491,0.000452989,0.000355936,0.673983267,0.468987495,0.7431135999999999,0.0,13,0.456346387,0.170009308,
3351,im_4556.jpg,0.000222063,0.00010523,5.68e-05,0.724364158,0.326948957,0.439658919,0.0,13,0.45674799299999996,0.017522201,LOW_NA
5258,im_6632.jpg,0.001669961,0.000767439,0.000760218,0.624250685,0.420017105,0.43354372799999996,0.0,13,0.456922709,0.186491911,LOW_NA
2921,im_4169.jpg,0.000350669,4.8200000000000006e-05,0.000111139,0.598925111,0.33663078799999996,0.6694653970000001,0.0,13,0.457175062,0.018552935,
1640,im_2656.jpg,0.002066413,0.00029748700000000003,0.000246795,0.47255617299999997,0.498632619,0.93293913,1.0,13,0.45734456700000004,0.180259189,LOW_A
3261,im_4475.jpg,0.0037938570000000003,0.000446465,0.00031557,0.6261275070000001,0.479612552,0.751410419,0.0,13,0.457473478,0.244629887,LOW_NA
3380,im_4582.jpg,0.0020084670000000003,0.00039055199999999996,0.00027903,0.523931081,0.472939593,0.940913783,0.0,13,0.457494819,0.231144773,LOW_NA
3465,im_4659.jpg,0.000860135,0.000757422,0.0008626619999999999,0.7107497309999999,0.47361602399999997,0.860251795,0.0,13,0.457507089,0.09138626300000001,LOW_NA
2762,im_4025.jpg,0.000905715,0.00032178,0.000200807,0.6727720690000001,0.41132727799999996,0.565525746,0.0,13,0.45773684299999995,0.113612633,LOW_NA
519,im_1467.jpg,0.0018232570000000002,0.00030628,0.000535737,0.6127464420000001,0.406129236,0.7674991729999999,0.0,13,0.45807430299999996,0.138448386,
4494,im_5765.jpg,0.00018521599999999998,0.002325379,0.001335778,0.787208837,0.379475615,0.719924881,1.0,13,0.458095045,0.065113452,
5103,im_6493.jpg,0.001431786,0.000755547,0.0008219589999999999,0.586249248,0.36375575,0.6448711020000001,0.0,13,0.458119784,0.16795792,
2054,im_3208.jpg,0.000307173,5.67e-05,0.000729139,0.5521281339999999,0.285797837,0.6846838059999999,1.0,13,0.458420916,0.02714541,LOW_A
7020,im_8635.jpg,0.000161401,8.62e-05,0.00019292700000000002,0.856391144,0.6085863579999999,1.3712136680000002,0.0,13,0.458873177,0.015140665,
2237,im_3373.jpg,0.001076058,0.00019311599999999999,0.00021203,0.539178493,0.459785489,0.7385717359999999,1.0,13,0.458927481,0.06085282400000001,
6526,im_8146.jpg,0.001502831,0.00018385599999999998,0.000250656,0.66887889,0.610268797,1.124840545,1.0,13,0.45945213100000004,0.07362802,
1726,im_2733.jpg,0.002845953,9.940000000000002e-05,4.429999999999999e-05,0.593722737,0.422394307,0.59146707,1.0,13,0.459556105,0.228090193,LOW_A
3022,im_426.jpg,0.00023050400000000003,0.000219649,0.000495939,0.6650338720000001,0.65280682,1.260231589,0.0,12,0.460901558,0.031069125,LOW_NA
1351,im_2396.jpg,0.000289266,0.000144287,0.000125536,0.631259352,0.275222407,0.641364918,1.0,13,0.46090712799999994,0.018459608,
2386,im_3507.jpg,0.001208609,0.000265806,0.000361137,0.542469144,0.33052943,0.689603558,1.0,13,0.4612049,0.145157062,
6209,im_7669.jpg,0.0018168829999999998,0.00011358700000000001,0.00013577200000000001,0.7538174590000001,0.360501951,0.48652160899999997,0.0,13,0.461381043,0.16292690699999998,LOW_NA
1118,im_2186.jpg,0.002090724,0.0015438420000000001,0.000541135,0.575394032,0.744048127,0.795392112,1.0,13,0.46164693100000004,0.30555676600000004,
3801,im_5140.jpg,0.001301232,0.000498022,0.000957835,0.601208516,0.292877599,0.547818904,0.0,13,0.461736814,0.156288725,
4130,im_5437.jpg,0.001252866,0.000532779,0.001370544,0.752125783,0.507860743,0.7259914470000001,1.0,13,0.463216345,0.086614821,LOW_A
917,im_2004.jpg,2.0300000000000002e-05,0.000858716,0.00012469600000000001,0.6998514790000001,0.36964384100000003,0.62307725,1.0,13,0.463388697,0.01786798,LOW_A
4128,im_5435.jpg,0.001754747,0.000554905,0.000465341,0.876633216,0.791701549,0.8774929370000001,1.0,13,0.46343816600000004,0.06631991,LOW_A
551,im_1496.jpg,0.0018836620000000001,0.001008315,0.00023489099999999998,0.723848956,0.611972466,0.8429246690000001,0.0,13,0.464277076,0.135918851,
269,im_1241.jpg,0.001662641,0.000158914,0.00018223,0.472185818,0.365796723,0.594079496,1.0,13,0.46447411899999996,0.20194543,
3424,im_4621.jpg,0.0009124410000000001,0.000132404,0.000149867,0.7491679059999999,0.462378157,0.7229010659999999,0.0,13,0.464616135,0.070193184,LOW_NA
5376,im_6739.jpg,0.000523763,0.000319777,5.15e-05,0.607117429,0.290361955,0.496227304,0.0,13,0.464703479,0.039898153,
684,im_1615.jpg,0.001510547,0.00016219700000000002,0.0006633110000000001,0.615937892,0.34000777,0.614895781,0.0,13,0.464967487,0.143381003,
3574,im_4757.jpg,0.00093587,0.00014659700000000002,0.000531506,0.741827978,0.644096024,0.979091162,0.0,13,0.46550006899999996,0.07120280799999999,
3749,im_5094.jpg,0.001528893,6.440000000000001e-05,9.04e-05,0.519352472,0.296833695,0.608001914,0.0,13,0.46574006,0.08975185699999999,LOW_NA
6480,im_8100.jpg,0.000408911,3.6099999999999997e-05,0.000270811,0.6616590920000001,0.43414515299999995,1.11805564,0.0,13,0.46594779700000005,0.018078555,LOW_NA
1056,im_213.jpg,0.001116777,0.00021398400000000002,0.000506124,0.680036372,0.284330701,0.562020582,1.0,12,0.46628052,0.111742139,
3955,im_528.jpg,0.000176196,0.000281848,0.000213542,0.585096269,0.5934205,1.012148424,0.0,12,0.466285306,0.045105563,LOW_NA
4506,im_5776.jpg,0.002069376,0.00141096,0.001190842,0.53104338,0.509453615,0.706444063,1.0,13,0.46685594799999997,0.253036489,LOW_A
1853,im_3027.jpg,0.000363392,0.00013796299999999998,0.000160397,0.607474606,0.448944295,0.856381327,1.0,13,0.466940969,0.025671189,
5567,im_7090.jpg,0.0021058120000000003,0.000180007,0.00011795200000000001,0.6251554970000001,0.241022613,0.497573713,0.0,13,0.467093804,0.214963625,LOW_NA
1769,im_2772.jpg,0.002377439,0.000563671,0.000539109,0.607457658,0.69438004,1.006364863,1.0,13,0.46721320000000005,0.223953636,
982,im_2063.jpg,0.00143682,0.000308354,0.000294102,0.74647852,0.518869562,0.646521474,1.0,13,0.46727437200000005,0.104253576,
1846,im_3020.jpg,0.001632479,0.000229662,0.000392565,0.47913598,0.31377228100000004,0.7062932270000001,1.0,13,0.46733144200000004,0.17497344199999998,LOW_A
4474,im_5747.jpg,0.001049567,0.000315962,0.000633142,0.612034734,0.465358905,0.850811875,1.0,13,0.467481796,0.09802969,
2354,im_3479.jpg,0.001231298,4.02e-05,0.000181655,0.5188336960000001,0.43523243,0.546579017,1.0,13,0.46763438799999996,0.150729199,
4454,im_5729.jpg,7.56e-06,7.06e-05,0.000253325,0.469724225,0.37980505200000003,0.588348626,1.0,13,0.467940339,0.0058330809999999995,LOW_A
3082,im_4313.jpg,0.0030871490000000004,0.0006696380000000001,0.000259345,0.577552643,0.43155535,0.49924821399999997,0.0,13,0.468045046,0.241355701,
3507,im_4697.jpg,0.001275972,0.000658431,0.00040087300000000005,0.784477001,0.6417201370000001,1.060473752,0.0,13,0.468189917,0.090126894,LOW_NA
631,im_1568.jpg,0.000897951,0.000252281,0.000565385,0.607849003,0.38866158700000003,0.49675041799999997,0.0,13,0.46822064799999996,0.04978842,
4734,im_6160.jpg,0.0009338419999999999,0.002237795,0.000791865,0.7645637,0.31405486899999996,0.47314153299999995,0.0,13,0.468314515,0.08522408,
4920,im_6328.jpg,0.0017974820000000002,0.0007912310000000001,0.000546519,0.645771022,0.494826549,0.5877544060000001,0.0,13,0.468811055,0.188120735,
2194,im_3334.jpg,0.00101758,0.00036195,0.0006836430000000001,0.565948016,0.45682296,0.829577928,1.0,13,0.46887976299999995,0.088467035,LOW_A
1941,im_3106.jpg,0.000307669,0.000171276,0.000196272,0.7216496790000001,0.581297916,0.7508169790000001,1.0,13,0.469119451,0.043468899000000005,LOW_A
2097,im_3247.jpg,0.001076181,0.000517515,0.000123334,0.648745263,0.375227146,0.736709163,1.0,13,0.46914710200000004,0.144227531,
3090,im_4320.jpg,0.001700521,0.00017162400000000002,0.003359806,0.772217666,0.36205512100000004,0.5045317579999999,0.0,13,0.469205424,0.079202783,
1170,im_2232.jpg,0.001343866,0.00356898,0.000859902,0.683270875,0.37422514700000004,0.78751787,1.0,13,0.469556672,0.227664814,
2047,im_3201.jpg,9.120000000000001e-05,0.000112835,0.00012359100000000002,0.57281274,0.5034453839999999,0.948568668,1.0,13,0.469559368,0.014646048,LOW_A
6731,im_8349.jpg,0.00077867,0.00045039099999999996,0.000329339,0.603339374,0.5506593989999999,0.9825010390000001,1.0,13,0.469613419,0.119133351,
1958,im_3121.jpg,0.00017811900000000002,8.28e-05,0.00026146,0.46818201,0.311628837,0.588120675,1.0,13,0.470055234,0.011947995,
